Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
ND2	111229.14865351851	-1.1768523565288097e-5	0.0014425335738349778	0.3095087862925521	0.950369977061049	FALSE
MZT2B	960.1937686150347	-1.1772246135892289e-5	0.0014424598259903645	0.08624300629234503	0.9128967120284726	FALSE
MAPK1IP1L	916.9211824143993	-1.1778576591208276e-5	0.0014415255162761244	0.011636075027050968	0.7244223122476929	FALSE
YIPF1	497.6025139151581	-1.1795325472731206e-5	0.0014423767583334089	0.4842133636207675	0.970730901156679	FALSE
TRAV8-4	27.629404133980138	-1.1798124714422377e-5	0.0014426367718824746	0.12582890053862775	0.9333972064576997	FALSE
ANKK1	17.99232648067641	-1.1800704086138499e-5	0.0014426751963261192	0.05443907155241458	0.8761103560862037	FALSE
HLA-DQA2	164.63821494600597	-1.1807992531685816e-5	0.0014427136842245542	0.22250665612817486	0.9431011686382762	FALSE
KIAA0319L	2259.434189372526	-1.1828244970795747e-5	0.0014426431788901943	0.08744832372061771	0.9165536807817047	FALSE
ND5	69921.41121052815	-1.1831340829439122e-5	0.0014424907578183478	0.3562376604148354	0.9600867172258346	FALSE
MMADHC	481.64204317859225	-1.183501265718655e-5	0.001442348910998076	0.428987003548011	0.9641952320843324	FALSE
HECTD4	1214.1804090518465	-1.185285361642394e-5	0.001442407189218636	0.651656657526289	0.9827494532330928	FALSE
JAKMIP1	74.44645829045434	-1.1874535570108819e-5	0.0014426588957861882	0.06427233075932418	0.8964269577698107	FALSE
ELMO3	157.18684433836302	-1.1891996715139947e-5	0.001442370366724709	0.43399538487051753	0.9647917078786862	FALSE
NBPF1	141.69272533318141	-1.1896107877975542e-5	0.001442587763630208	0.18003674842767745	0.9427648367412599	FALSE
TFDP1	661.218032528371	-1.1898375456108151e-5	0.0014425817988244732	0.8799690354211798	0.9962420887147879	FALSE
EVC2	12.135316434007732	-1.1922640827326588e-5	0.0014426782579410533	0.02925001129302388	0.8486117580725598	FALSE
NAP1L1P1	2.1285282100696326	-1.1928405411529409e-5	0.001442704687727562	0.006705777321586664	0.6820054361251138	FALSE
FLVCR1-DT	61.45113485830914	-1.1932559435310194e-5	0.0014426724235772222	0.04322600424632783	0.8599115505916234	FALSE
CDH24	43.50926610327638	-1.1935133306011464e-5	0.0014426235123554628	0.11757652933763757	0.9207176283249466	FALSE
RAB31	2744.498711988462	-1.1939111495667988e-5	0.0014425036223988006	0.7224882396259119	0.9856936750860452	FALSE
KYAT1	129.636913225286	-1.1952517782579706e-5	0.0014424830623539912	0.36897863524208013	0.9617538506125155	FALSE
GJC2	14.043010799744085	-1.1963492495603607e-5	0.0014426776138425834	0.054063578780006595	0.8761103560862037	FALSE
NSRP1P1	15.037402469323576	-1.196898931139057e-5	0.0014426554509131316	0.20330803887271176	0.9431011686382762	FALSE
PKD1	1472.3278618356617	-1.1974520194883524e-5	0.0014423360337678034	0.7926563817159167	0.9898046677568039	FALSE
AMT	251.56409409550378	-1.1978354423545359e-5	0.0014425399044241368	0.5263647368917117	0.974612697275131	FALSE
DUSP11	217.55916599719228	-1.1991490102108985e-5	0.0014418501823380417	0.6098823517913635	0.9808163488304377	FALSE
TRBV7-9	71.44528837388783	-1.1995938006528578e-5	0.0014426191861826212	0.15624747589217886	0.9369321113908191	FALSE
CD6	2904.380442753975	-1.2003183200307123e-5	0.0014424482372288703	0.265044461977006	0.9451824962710511	FALSE
TMEM25	113.80329826290233	-1.200374080759814e-5	0.001442464289239293	0.3735640859453323	0.962886075568387	FALSE
ANGPT1	24.785710933473183	-1.200840102943725e-5	0.0014426777704932526	0.006790963122403017	0.6820054361251138	FALSE
TBC1D31	121.37651228109277	-1.2012118201444702e-5	0.0014424609278504443	0.35886884097551336	0.9607499702921058	FALSE
GPR108	1244.7674288168603	-1.2015338697772419e-5	0.001442095909340185	0.306944733777935	0.950369977061049	FALSE
IDH3B	1051.2459776470398	-1.202540187848607e-5	0.0014414318014723231	0.6542926199689227	0.9827494532330928	FALSE
CAD	719.1446804973508	-1.2034196218486751e-5	0.0014421659036928896	0.724936438017312	0.9860230931440129	FALSE
HEXIM2	115.82266185378641	-1.2072936111273323e-5	0.0014424978105416063	0.34750525393601484	0.9600867172258346	FALSE
HTATSF1	397.21064731495443	-1.2073175318386002e-5	0.0014420638451925752	0.8412936928194394	0.9935325667467972	FALSE
C1S	9.673584054310338	-1.2081517633352346e-5	0.001442678818609088	0.028827946107119733	0.848550546499229	FALSE
CCR4	218.05556162538207	-1.2086046463999056e-5	0.0014426034751866255	0.27622841529348696	0.9462227688227728	FALSE
CAPN5	205.64879270045526	-1.2086360954832197e-5	0.0014426012239085767	0.19284590097737297	0.9431011686382762	FALSE
SGK2	8.685103744450485	-1.2092229146083878e-5	0.0014426801454683741	0.02442216522330908	0.8222883786755313	FALSE
UBE2G1	641.2630277666586	-1.209592094052279e-5	0.0014419945114966452	0.5968684312617885	0.9808163488304377	FALSE
DGKA	4852.282370702435	-1.2108623503409596e-5	0.0014423032820167123	0.4850228532286177	0.9713273986037272	FALSE
ADCY3	270.9115056689983	-1.2118836026227293e-5	0.0014423026336189354	0.4820387252446017	0.970643347971501	FALSE
SSB	529.0765796221697	-1.214764511608819e-5	0.0014424780583524133	0.8511471583653762	0.995382777898775	FALSE
NBEAL1	187.95970125441326	-1.2155520212518233e-5	0.0014425141139456058	0.30048038316358533	0.950369977061049	FALSE
TRD-AS1	25.79884485328525	-1.2165644003042462e-5	0.001442654435866571	0.14597807288944825	0.9369321113908191	FALSE
PFN2	28.37523666782709	-1.2167826619635453e-5	0.0014426367025265337	0.1380895382604	0.9369321113908191	FALSE
CASTOR2	36.9965724456924	-1.2169241758986482e-5	0.0014426346944436824	0.12077544514604881	0.9258603873465965	FALSE
ZNF184	85.27389850195881	-1.2175265497867567e-5	0.0014424147174983517	0.43103704516793745	0.9645345613669181	FALSE
WDR11-DT	78.22159531744897	-1.2211457205059262e-5	0.0014426486373328466	0.06139706695669682	0.8842420838671395	FALSE
FAM234A	637.5701188436169	-1.2219635547594969e-5	0.001441966687550091	0.43501952648825826	0.9655943079747877	FALSE
MIA	20.36925985669507	-1.2221037338107597e-5	0.0014426796602617312	0.02551832175226681	0.8246002415836317	FALSE
GNAO1	80.29251639942498	-1.2222906944058987e-5	0.0014425899197082342	0.2915162185019045	0.9462227688227728	FALSE
APOBEC3F	423.3144270678738	-1.2233965148272839e-5	0.0014425908557226177	0.883091168240894	0.9962420887147879	FALSE
SNHG19	36.14945973279964	-1.2260273658497287e-5	0.0014426013054965332	0.1835094932144789	0.9431011686382762	FALSE
TNFAIP8L2	1340.2616061516917	-1.2270374934205637e-5	0.0014422239014628745	0.222127093046395	0.9431011686382762	FALSE
WHRN	138.82000357286046	-1.2275475513894123e-5	0.0014426367596908124	0.1111392603751027	0.9200516356640948	FALSE
MPHOSPH6	63.44430134454469	-1.2281773071524547e-5	0.0014425612434106716	0.30927564139732955	0.950369977061049	FALSE
RPL10P16	113.23888635147205	-1.2312393157772868e-5	0.0014425389133252578	0.2937102513560457	0.9477368937257074	FALSE
HNRNPLL	212.0978990336417	-1.2326255515818402e-5	0.0014426483333946421	0.10370011315557397	0.9199837696888991	FALSE
PJA1	165.81487622079237	-1.2340900411354301e-5	0.0014422830240543242	0.4995148744182799	0.9725813585768911	FALSE
CD163	845.7560785542303	-1.2348373363588044e-5	0.0014425597211612082	0.6790790988787134	0.9827494532330928	FALSE
NDUFB5	343.5837131933119	-1.2372071800698844e-5	0.0014421724539730467	0.742534205506979	0.9865405155774637	FALSE
PLAGL2	1105.103784965432	-1.2377137153961115e-5	0.0014422791321047187	0.5631283924788648	0.9805314950908789	FALSE
PINX1	87.05249429605296	-1.2381105488655599e-5	0.0014424529140392149	0.34786116876348994	0.9600867172258346	FALSE
ND1	123163.71785637918	-1.238404524864986e-5	0.0014425290652471331	0.2932381334418697	0.947589875100565	FALSE
PRMT1	636.5305073879341	-1.2387514380874385e-5	0.001442151870683961	0.7614487124255964	0.9880092639389499	FALSE
SVIL-AS1	86.84290461576744	-1.23908349550866e-5	0.0014424258416055507	0.10936770199643739	0.9199837696888991	FALSE
LRFN3	142.69210104337085	-1.2400534193747916e-5	0.0014425023603564207	0.6216581130320965	0.9811544160044796	FALSE
UCP2	5118.207084433647	-1.2409134433409113e-5	0.0014424056233467123	0.41106124261385474	0.9640001410342711	FALSE
HSPA8	9711.048556328355	-1.241222798753244e-5	0.001442116157135224	0.5527100847074877	0.9792404389886902	FALSE
NANS	414.02295837216786	-1.242631577509818e-5	0.001442303086716651	0.5862235332115948	0.9808163488304377	FALSE
ATP6V0C	9908.072625700697	-1.2430582188226938e-5	0.0014425342873778829	0.2848009850950806	0.9462227688227728	FALSE
PRKCZ-AS1	66.08077898625496	-1.2436082717077138e-5	0.0014425375651537984	0.2819439245368435	0.9462227688227728	FALSE
KCTD20	1114.8962836712733	-1.2436231431563001e-5	0.0014421078016969469	0.12670813153121005	0.9333972064576997	FALSE
C16orf86	86.49213393383688	-1.2436873870722962e-5	0.0014424981678137336	0.3276079720750569	0.9510234077166778	FALSE
GLCCI1	276.68075067111204	-1.2440425361105921e-5	0.0014425083477914798	0.05141771803382256	0.8761103560862037	FALSE
OSBP	641.9928776529623	-1.2443288981362517e-5	0.0014415049973857113	0.986171113785501	0.9992665463643303	FALSE
ANK3	97.69209855534184	-1.2445279734998208e-5	0.0014426407915836216	0.4341826722593628	0.9647917078786862	FALSE
F11R	1829.966615129281	-1.24529687414232e-5	0.0014424034217822676	0.4113156151096296	0.9640001410342711	FALSE
PER1	599.9274855658866	-1.2457131809080304e-5	0.0014422798031484456	0.8423383697248115	0.9935325667467972	FALSE
HCN2	84.4439296073705	-1.245947050849418e-5	0.001442630113980731	0.31102666049449657	0.950369977061049	FALSE
PDGFB	65.51596683999155	-1.2476248919230577e-5	0.0014426107249797702	0.1253600775383536	0.9333972064576997	FALSE
BAIAP2	243.48767943096252	-1.2478250668661756e-5	0.0014425333176154782	0.43829420155931764	0.9659930165021062	FALSE
ARL4A	126.05286478313445	-1.2485684173347408e-5	0.0014426246750280976	0.2325381953140557	0.9431011686382762	FALSE
NLGN3	263.77787942963516	-1.248799539861643e-5	0.001442471808791275	0.5908793401511396	0.9808163488304377	FALSE
NUDT16	937.2062924940045	-1.2489393121842376e-5	0.0014422466067111487	0.6995458575213687	0.9827494532330928	FALSE
ZNF737	155.19792391297108	-1.2499211899959044e-5	0.0014425614662959983	0.8613869027129328	0.996179864257466	FALSE
TREX1	530.568712135936	-1.2499944979158207e-5	0.001442647133220894	0.8260964045418534	0.9928096100499756	FALSE
GRK2	16208.900356855815	-1.2502198428001482e-5	0.001441939500836278	0.5986003243903766	0.9808163488304377	FALSE
CPNE2	657.2391591199339	-1.2509340939870935e-5	0.001442432685228578	0.3533176453525514	0.9600867172258346	FALSE
ATPAF2	231.09539203842982	-1.2519766907784006e-5	0.0014421031827639291	0.568521776161822	0.9805314950908789	FALSE
CELSR2	128.1084271390503	-1.2523684514237993e-5	0.0014425713333236507	0.7812657609127216	0.9890110801107469	FALSE
RFESD	16.848080610362594	-1.2528395954037312e-5	0.001442653994430037	0.07906074279016909	0.9035196664884201	FALSE
UBR7	291.4785109402914	-1.2544530056408397e-5	0.0014418521561582651	0.6391322463057412	0.981913045520552	FALSE
DZIP3	147.71317748661465	-1.2545337716790494e-5	0.0014424575083524615	0.6636165459723435	0.9827494532330928	FALSE
GEMIN2	34.6223342828349	-1.2554203555670841e-5	0.0014425337559821338	0.3427977894188543	0.9590996961264068	FALSE
GCLC	219.9324120851497	-1.2556287050032249e-5	0.0014425055882112108	0.3368424551416854	0.9573326096362192	FALSE
SMDT1	367.0454374672158	-1.2556726227587071e-5	0.001442610105868947	0.14535933777540255	0.9369321113908191	FALSE
STAT4	487.6504685157482	-1.2560419648424813e-5	0.0014424132808311767	0.5253671561739646	0.974543813498722	FALSE
ERMAP	239.1065238683108	-1.2575590338280308e-5	0.0014422753716381688	0.6580440436573771	0.9827494532330928	FALSE
ANAPC2	984.2635276185196	-1.2578267774833554e-5	0.0014416560990852408	0.35083845089607885	0.9600867172258346	FALSE
TAL1	492.5998357246074	-1.2594447150919698e-5	0.0014426423353919927	0.6218567552847932	0.9811544160044796	FALSE
C12orf57	573.1307473721782	-1.25996862294024e-5	0.0014425413112286395	0.19443613542331342	0.9431011686382762	FALSE
LDLRAD3	48.48855059405045	-1.2599802083611327e-5	0.0014426060624280717	0.7244893744678637	0.9860230931440129	FALSE
NUP50	2088.532941000061	-1.259991508505422e-5	0.0014423012415193015	0.4696622472370331	0.9691358998216167	FALSE
MRPS2	320.91411873343463	-1.2607510232901885e-5	0.001442156410304321	0.47727827086464664	0.9698324683055811	FALSE
ARL4D	15.703119467583186	-1.2619475953566909e-5	0.0014426497973744692	0.0806326460575002	0.9037781861782385	FALSE
RPS6KA4	1317.2780940116677	-1.2630452526093777e-5	0.001442324761648615	0.45590187017834816	0.9681731256637537	FALSE
AGPAT2	717.7396048849919	-1.2631405684352942e-5	0.0014424155488635276	0.48627017450474425	0.9717893831162959	FALSE
GTF2H3	105.15713105558767	-1.2631877048996269e-5	0.0014422508770076312	0.6291972641179722	0.9814950317662597	FALSE
TMEM120B	326.8655360094559	-1.263848895087939e-5	0.001442260662712287	0.6450196052912522	0.9825130111992789	FALSE
BAZ2B-AS1	502.8020578574845	-1.264526368716309e-5	0.0014426207028065477	0.23292496639477112	0.9431011686382762	FALSE
RYR1	67.09795155555996	-1.2645621421539182e-5	0.0014425957459259513	0.13475976930116215	0.9353320684514788	FALSE
ZC4H2	60.122721742505334	-1.265238759696522e-5	0.0014424853614236996	0.8491709000486576	0.9952551790795354	FALSE
NBPF10	503.0068567545244	-1.2663117206059918e-5	0.0014425031985644185	0.9033259931211035	0.9962420887147879	FALSE
SENP2	465.5694523532477	-1.2665353233148914e-5	0.0014418376032475754	0.9101103878049447	0.9965251478910129	FALSE
FHIP1B	1012.279969431514	-1.2678067732050352e-5	0.0014420559042457475	0.4097042329519113	0.9640001410342711	FALSE
TPPP	75.48583700684785	-1.2678728621518966e-5	0.0014426519625114107	0.07586193172977675	0.8980286959218061	FALSE
PAIP2B	82.26916474886555	-1.2681941567091479e-5	0.0014425075952924984	0.5548858159055265	0.9792404389886902	FALSE
PELI3	141.2467470463764	-1.2690039994466742e-5	0.0014423913989845083	0.5224382420512985	0.9741902972615075	FALSE
RUBCNL	788.079409808797	-1.269907297269831e-5	0.001442565138829145	0.23387097507829857	0.9431011686382762	FALSE
PMM1	247.77632237630442	-1.2699866386754872e-5	0.0014422589626025125	0.40129687458884117	0.9640001410342711	FALSE
ZNF777	275.6966879542519	-1.2700576981762299e-5	0.001442287988392773	0.4519402034197102	0.9669665824272905	FALSE
RYBP	944.7279427619502	-1.2701835885158425e-5	0.0014423891240045372	0.41271470651177067	0.9640001410342711	FALSE
SLC7A6	1065.6935303420778	-1.2705288017874368e-5	0.0014423683211651679	0.9639546207065466	0.9992116652676296	FALSE
TTPAL	292.94547067375964	-1.271747944758983e-5	0.0014419414943396603	0.620050534502834	0.9811544160044796	FALSE
CPNE3	507.98205744231353	-1.2719052212976362e-5	0.0014422153367983153	0.3505179979004041	0.9600867172258346	FALSE
ENO3	252.72653413770882	-1.2731207991094764e-5	0.0014423624501450712	0.47259351159416274	0.9692355136836451	FALSE
SEPTIN1	2956.988535358853	-1.2734108205072435e-5	0.0014424054862236847	0.39987168510172977	0.9640001410342711	FALSE
LINC01003	125.85388744941763	-1.2737142851805843e-5	0.0014424441682828317	0.30646363952957256	0.950369977061049	FALSE
EPHX1	106.24047692801341	-1.2747404491212223e-5	0.001442499623284941	0.49610705032353125	0.9720353265100822	FALSE
GMCL1	328.59719017961214	-1.2751042473915376e-5	0.0014423372376657752	0.49343940447399365	0.9720353265100822	FALSE
MUC5B	17.424653624288876	-1.276292211010261e-5	0.0014426719817522342	0.08896565800555101	0.9167527195495866	FALSE
RPL15P3	113.073739087419	-1.276330367295042e-5	0.0014426469366143487	0.23888732641221463	0.9431011686382762	FALSE
IL1RAP	516.1934168590328	-1.2772328116596341e-5	0.0014426447472538379	0.7600653999291052	0.9880092639389499	FALSE
TMEM79	270.2680983372093	-1.2777537540187409e-5	0.001442204544311545	0.4044255423604051	0.9640001410342711	FALSE
REEP3	145.45359558538263	-1.277814309307158e-5	0.0014424698712574354	0.6560803421323871	0.9827494532330928	FALSE
ZSCAN26	192.76558327164767	-1.279435902299564e-5	0.001442159126660069	0.5663411750784475	0.9805314950908789	FALSE
RNF138	258.2761669864961	-1.2800191720272287e-5	0.0014425684491773747	0.30944558697201197	0.950369977061049	FALSE
RBM25	1830.7681185122617	-1.2803812265247507e-5	0.0014419941924594553	0.6966230415534871	0.9827494532330928	FALSE
TOR1AIP2	687.5799287385776	-1.2818702547179606e-5	0.001441812015748178	0.6218521660369589	0.9811544160044796	FALSE
PRR7	153.80647276351715	-1.2827705074495741e-5	0.0014425293104345773	0.27500887305052507	0.9462227688227728	FALSE
NFRKB	650.3120857051822	-1.2835024302573061e-5	0.0014419696794533093	0.37266951705966894	0.962886075568387	FALSE
FOXP3	159.8529728358347	-1.2839614503888806e-5	0.0014425758943240855	0.2020551064222283	0.9431011686382762	FALSE
ADGRL1-AS1	163.54891875291617	-1.2839691893531e-5	0.0014423456057482036	0.3608311146778749	0.961364189236488	FALSE
ZNF784	160.6711457356507	-1.285394120636231e-5	0.0014423214831699414	0.4335131759901337	0.9647917078786862	FALSE
SLC5A10	134.48065930792836	-1.2856499545073066e-5	0.0014425564307751207	0.13597019151843148	0.9365497760304257	FALSE
PLA2G7	69.70750168133826	-1.2871397196354245e-5	0.0014426729910888365	0.40757758166393343	0.9640001410342711	FALSE
COX14	162.74794753795527	-1.2873490929441198e-5	0.0014424584952901773	0.3500867922259433	0.9600867172258346	FALSE
CHST7	316.40207040979936	-1.2884758692066083e-5	0.0014426021130516983	0.39465976576925177	0.9638480867601031	FALSE
LTA	144.04014171104248	-1.2885016826891893e-5	0.0014424231191748238	0.4102679695850103	0.9640001410342711	FALSE
LINC01347	90.6046107130229	-1.2909625284374237e-5	0.0014425649847456055	0.2273384472264376	0.9431011686382762	FALSE
TEKTIP1	93.30846488891038	-1.2912787306966989e-5	0.0014425864938150746	0.19017747983418098	0.9431011686382762	FALSE
TEX30	27.23936291222554	-1.2915179842727786e-5	0.0014426004601431365	0.18374673811320377	0.9431011686382762	FALSE
ERP27	92.23341820716911	-1.2915894685060385e-5	0.001442500029637763	0.31056867456996284	0.950369977061049	FALSE
FASTKD1	142.1939794854764	-1.2921120667481194e-5	0.0014423944797442158	0.04990034431046689	0.8743768063847942	FALSE
P3H3	31.51502399101894	-1.2922124093790891e-5	0.001442686295805709	0.012466624712218544	0.7244223122476929	FALSE
SMIM8	61.481611795695315	-1.2929448514852189e-5	0.0014424975568968447	0.3053720336768849	0.950369977061049	FALSE
LINC01590	61.481611795695315	-1.2929448514852189e-5	0.0014424975568968447	0.3053720336768849	0.950369977061049	FALSE
INPP5D	7425.276634042587	-1.2958173972078373e-5	0.0014421580422204218	0.5214820180960388	0.9738743795350169	FALSE
TCP11L1	101.54312738796571	-1.29711908957897e-5	0.0014425308994279785	0.28286983737793475	0.9462227688227728	FALSE
STRN4	3020.6666576806415	-1.2978455376910432e-5	0.0014422113286205996	0.4995618955832731	0.9725813585768911	FALSE
CD33	1081.9767662192476	-1.2978854032780048e-5	0.0014424005182385056	0.3482079428850724	0.9600867172258346	FALSE
HNRNPA1L3	88.3950063016348	-1.2987544923288799e-5	0.0014425034189569984	0.2679228163730872	0.9451824962710511	FALSE
TDP1	225.46628177787952	-1.3003982085160174e-5	0.0014422649787763134	0.5024076520918688	0.9727318329561867	FALSE
ATRIP	294.4408029033068	-1.3009075682818455e-5	0.001442523395950729	0.4967657183105176	0.9720353265100822	FALSE
ATRIP-TREX1	294.4408029033068	-1.3009075682818455e-5	0.001442523395950729	0.4967657183105176	0.9720353265100822	FALSE
HECW2	90.29340547037718	-1.301294580653592e-5	0.001442653801346068	0.04651099468967819	0.8715444851081237	FALSE
UBL4A	570.5085331733117	-1.3020252221720037e-5	0.001442148935038535	0.6883013356084524	0.9827494532330928	FALSE
PRSS23	112.20224824892694	-1.3026802381860024e-5	0.0014426778064203095	0.555424571459897	0.9792404389886902	FALSE
IL1R2	874.8497130676374	-1.3032535142924767e-5	0.0014426097956110183	0.11913597508343635	0.9244959892094884	FALSE
MED4	310.7921454367226	-1.303279635946229e-5	0.0014420315313328626	0.548076029298876	0.9780812766190936	FALSE
TSR1	294.84416188158843	-1.3037909635485304e-5	0.001442175285799218	0.6745754035234597	0.9827494532330928	FALSE
LDAH	100.30831859924663	-1.3044893880372491e-5	0.001442491320474469	0.5932829131092892	0.9808163488304377	FALSE
WDR77	288.6782468239563	-1.3048402009314382e-5	0.0014420406946487748	0.5570689727000542	0.9795611793071022	FALSE
ZNF839	349.0028166744906	-1.3067081179054327e-5	0.0014421217224868902	0.9278486583089196	0.9968776676048539	FALSE
CCNYL1	172.65477961174093	-1.3071930030534518e-5	0.0014423418822812639	0.373798511172891	0.962886075568387	FALSE
CELSR3	108.20582741105001	-1.3073020901029834e-5	0.0014426133138040222	0.13101311794878392	0.9353320684514788	FALSE
CELF6	84.1861064774316	-1.3078955269275225e-5	0.001442556584479053	0.735637264528967	0.9864560454601103	FALSE
MUC6	36.87475917491069	-1.3081897239212978e-5	0.001442672255549014	0.008832109025035438	0.6982272643733797	FALSE
SPG7	2378.301138340675	-1.308266262625779e-5	0.001441390424460149	0.6731749404966354	0.9827494532330928	FALSE
LOC101930112	2378.301138340675	-1.308266262625779e-5	0.001441390424460149	0.6731749404966354	0.9827494532330928	FALSE
FCHO1	2506.785319833884	-1.3088702007629903e-5	0.0014422762169497162	0.46663566207169555	0.9681731256637537	FALSE
KLHDC4	969.8522546461187	-1.312185225257661e-5	0.0014423897663804642	0.7182973959679257	0.9855266411297288	FALSE
UBC	25284.553529838053	-1.3129203714850628e-5	0.0014420611714433373	0.5484107606834152	0.9780812766190936	FALSE
GRAMD1C	111.1251710274156	-1.3131543284285935e-5	0.0014426811320162028	0.02671316836549375	0.8391874225652216	FALSE
ENGASE	1800.2870759225996	-1.3138000007306964e-5	0.001442488808906087	0.3139887549458992	0.950369977061049	FALSE
SRRM5	13.459722425511933	-1.3138294520178548e-5	0.0014426644359436843	0.09041684045319855	0.9172454223914152	FALSE
SEMA3C	37.2017528630688	-1.3144319155214375e-5	0.0014426478450936702	0.7785594788969618	0.9887783582133083	FALSE
SIN3B	2251.7764107683734	-1.314436180159776e-5	0.00144170437845265	0.2401051122208423	0.9431011686382762	FALSE
NR1D2	202.83956451804133	-1.3146353141528328e-5	0.001442441324497923	0.19485541374373305	0.9431011686382762	FALSE
PARVB	492.75557103859165	-1.3157013775881694e-5	0.0014425729251805032	0.20909308351379	0.9431011686382762	FALSE
KCTD10	475.92905473536985	-1.3160478308470216e-5	0.001441796777198969	0.9139704749345683	0.9965529110202055	FALSE
MEPCE	1380.7650478995295	-1.3166303908770578e-5	0.0014417784736686899	0.8792136933791863	0.9962420887147879	FALSE
ASCC1	160.31732508455357	-1.3167223213023748e-5	0.001442238591875489	0.5407316408783263	0.9767527841001401	FALSE
ARIH1	820.0356438062624	-1.3200233157414478e-5	0.0014417535173757926	0.6901090175555519	0.9827494532330928	FALSE
MAP3K11	5587.321993345793	-1.3201868641740935e-5	0.001442248508445274	0.4764753516299984	0.9698324683055811	FALSE
ENTPD1-AS1	79.67104053022148	-1.3213351493356426e-5	0.0014426207541673888	0.6862157682913068	0.9827494532330928	FALSE
C22orf46	193.17127288067633	-1.322092505849488e-5	0.001442297362972787	0.30644587966970915	0.950369977061049	FALSE
KATNAL1	39.34882855335164	-1.3223676666228365e-5	0.0014425820622884003	0.8811076359742935	0.9962420887147879	FALSE
ARPC2	10319.971272178836	-1.322457125113798e-5	0.0014419648672992457	0.5659924483474756	0.9805314950908789	FALSE
STK38L	472.7790868780674	-1.3228618533710176e-5	0.0014423965930294845	0.6171702030547968	0.9811544160044796	FALSE
LSM5	111.84943183747221	-1.3229454295250197e-5	0.0014425053501938264	0.28808709220713385	0.9462227688227728	FALSE
CPM	88.40285362101272	-1.3232502919069111e-5	0.0014425449834970178	0.5732204673703996	0.9805314950908789	FALSE
PREP	400.6951147376811	-1.3251517468367901e-5	0.0014418673724412453	0.5729448997241084	0.9805314950908789	FALSE
DUSP23	228.748841780555	-1.3259057942814024e-5	0.001442425284363979	0.2883449822181697	0.9462227688227728	FALSE
HSPB1	1154.898946375376	-1.3259925326959615e-5	0.0014425575188169602	0.22824008535036427	0.9431011686382762	FALSE
TANC2	257.90179320298506	-1.3260341431697493e-5	0.0014425398296651361	0.21727554859726522	0.9431011686382762	FALSE
DCUN1D4	109.88929650568885	-1.3280538198330305e-5	0.0014424596350924115	0.28615948121761775	0.9462227688227728	FALSE
SLC22A23	213.5269979412672	-1.3290119508634603e-5	0.0014425215827836807	0.2566507477160928	0.9451824962710511	FALSE
CNNM3	850.9710470842159	-1.3296951018757429e-5	0.0014421034397914731	0.4715877699821201	0.9692355136836451	FALSE
IFT172	159.35899125241167	-1.33041233801805e-5	0.0014423116441069292	0.4714816810283362	0.9692355136836451	FALSE
FMNL1-DT	2556.704055788489	-1.3322511022862963e-5	0.001441920659154478	0.5803494959345978	0.9805818745108457	FALSE
ZNF148	577.03702891693	-1.3338799104327312e-5	0.0014423119928677357	0.7331448797489173	0.986191212932862	FALSE
CMAS	158.6342231577815	-1.3341343879595638e-5	0.001442336712813777	0.47131565141002807	0.9692355136836451	FALSE
WASL	86.45435917734922	-1.3341927584423098e-5	0.001442448099514009	0.3578810853409115	0.9603998196757653	FALSE
DDTL	130.63163292027093	-1.334686566773754e-5	0.0014423605383829636	0.15428974048677233	0.9369321113908191	FALSE
DRC7	12.938198191555875	-1.3351715314366577e-5	0.0014426869877441548	0.010858079843182092	0.7244223122476929	FALSE
CLIC3	262.7807495643741	-1.336138083007844e-5	0.0014426206595508147	0.3008306478489981	0.950369977061049	FALSE
SEC14L5	62.91235865985782	-1.3369759655744205e-5	0.0014427009036821648	0.3408438424027522	0.9573326096362192	FALSE
NHP2	358.97390556653073	-1.3393177974574814e-5	0.0014423010977042353	0.38534830493827815	0.9635917393445189	FALSE
WDR20	303.82411187411043	-1.3395951866048357e-5	0.0014418206300135874	0.3758892558636705	0.962886075568387	FALSE
GNPDA1	229.8898024935689	-1.3397792042285974e-5	0.0014421934698251333	0.7938967954636399	0.9902513288864137	FALSE
SIMC1	153.95233723018774	-1.3398797484348768e-5	0.0014423164027979345	0.506678456628459	0.9727318329561867	FALSE
CLIC5	39.610799195321555	-1.3410107381460654e-5	0.0014426156723226142	0.8093194325707767	0.9911030252073255	FALSE
LRSAM1	499.3669356423236	-1.3412411900661804e-5	0.0014420197735814234	0.2094503815142047	0.9431011686382762	FALSE
GUSB	944.2240170332954	-1.3419180987745859e-5	0.0014417999672876845	0.9965046725367402	0.9992665463643303	FALSE
LYAR	195.80792803821922	-1.3434591983312194e-5	0.0014423045852156463	0.6551297843979479	0.9827494532330928	FALSE
COMMD7	471.32100536900026	-1.3435347290458873e-5	0.0014421307532133574	0.5657540896885275	0.9805314950908789	FALSE
SDF2	488.21919247966014	-1.3438153656147518e-5	0.0014422165848100136	0.5081977642293473	0.9727318329561867	FALSE
MTFR1L	714.5236014598099	-1.3440691427780938e-5	0.0014420825369645706	0.9302007123302884	0.997286955828553	FALSE
ADCK2	238.29631854046235	-1.3476350079327048e-5	0.001442274513972988	0.4105703724502202	0.9640001410342711	FALSE
COX2	83680.55421220431	-1.3484609737489807e-5	0.0014424491568576475	0.3392164696282692	0.9573326096362192	FALSE
